timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/03 03:45:30.606, 1639 MiB, 100 %
2026/09/03 03:46:00.608, 1639 MiB, 70 %
2026/09/03 03:46:30.609, 1639 MiB, 23 %
2026/09/03 03:47:00.610, 1639 MiB, 100 %
2026/09/03 03:47:30.611, 1639 MiB, 68 %
2026/09/03 03:48:00.612, 1639 MiB, 73 %
2026/09/03 03:48:30.613, 1639 MiB, 100 %
2026/09/03 03:49:00.614, 1639 MiB, 100 %
2026/09/03 03:49:30.615, 1639 MiB, 70 %
2026/09/03 03:50:00.616, 1639 MiB, 98 %
2026/09/03 03:50:30.616, 1639 MiB, 100 %
2026/09/03 03:51:00.617, 1639 MiB, 22 %
2026/09/03 03:51:30.618, 1639 MiB, 100 %
2026/09/03 03:52:00.622, 1639 MiB, 23 %
2026/09/03 03:52:30.623, 1639 MiB, 100 %
2026/09/03 03:53:00.623, 1639 MiB, 100 %
2026/09/03 03:53:30.624, 1639 MiB, 93 %
2026/09/03 03:54:00.625, 1639 MiB, 100 %
2026/09/03 03:54:30.626, 1639 MiB, 100 %
2026/09/03 03:55:00.628, 1639 MiB, 70 %
2026/09/03 03:55:30.628, 1639 MiB, 89 %
2026/09/03 03:56:00.629, 1639 MiB, 100 %
2026/09/03 03:56:30.630, 1639 MiB, 100 %
2026/09/03 03:57:00.631, 1639 MiB, 71 %
2026/09/03 03:57:30.632, 1639 MiB, 53 %
2026/09/03 03:58:00.633, 1639 MiB, 100 %
2026/09/03 03:58:30.634, 1639 MiB, 23 %
2026/09/03 03:59:00.634, 1639 MiB, 85 %
2026/09/03 03:59:30.636, 1639 MiB, 23 %
2026/09/03 04:00:00.636, 1639 MiB, 100 %
2026/09/03 04:00:30.638, 1639 MiB, 24 %
2026/09/03 04:01:00.639, 1639 MiB, 100 %
2026/09/03 04:01:30.640, 1639 MiB, 86 %
2026/09/03 04:02:00.640, 1639 MiB, 100 %
2026/09/03 04:02:30.641, 1639 MiB, 74 %
2026/09/03 04:03:00.643, 1639 MiB, 23 %
2026/09/03 04:03:30.644, 1639 MiB, 100 %
2026/09/03 04:04:00.644, 1639 MiB, 30 %
2026/09/03 04:04:30.645, 1639 MiB, 100 %
2026/09/03 04:05:00.647, 1639 MiB, 24 %
2026/09/03 04:05:30.648, 1639 MiB, 100 %
2026/09/03 04:06:00.649, 1639 MiB, 99 %
2026/09/03 04:06:30.650, 1639 MiB, 100 %
2026/09/03 04:07:00.651, 1639 MiB, 83 %
2026/09/03 04:07:30.652, 1639 MiB, 23 %
2026/09/03 04:08:00.653, 1639 MiB, 79 %
2026/09/03 04:08:30.654, 1639 MiB, 100 %
2026/09/03 04:09:00.654, 1639 MiB, 70 %
2026/09/03 04:09:30.655, 1639 MiB, 100 %
2026/09/03 04:10:00.657, 1639 MiB, 100 %
2026/09/03 04:10:30.658, 1639 MiB, 90 %
2026/09/03 04:11:00.659, 1639 MiB, 23 %
2026/09/03 04:11:30.659, 1639 MiB, 100 %
2026/09/03 04:12:00.660, 1639 MiB, 100 %
2026/09/03 04:12:30.661, 1639 MiB, 74 %
2026/09/03 04:13:00.662, 1639 MiB, 69 %
2026/09/03 04:13:30.663, 1639 MiB, 100 %
2026/09/03 04:14:00.664, 1639 MiB, 100 %
2026/09/03 04:14:30.665, 1639 MiB, 100 %
2026/09/03 04:15:00.666, 1639 MiB, 100 %
2026/09/03 04:15:30.666, 1639 MiB, 100 %
2026/09/03 04:16:00.667, 1639 MiB, 24 %
2026/09/03 04:16:30.667, 1639 MiB, 71 %
2026/09/03 04:17:00.668, 1639 MiB, 75 %
2026/09/03 04:17:30.668, 1639 MiB, 25 %
2026/09/03 04:18:00.669, 1639 MiB, 100 %
2026/09/03 04:18:30.670, 1639 MiB, 100 %
2026/09/03 04:19:00.671, 1639 MiB, 100 %
2026/09/03 04:19:30.672, 1639 MiB, 97 %
2026/09/03 04:20:00.672, 1639 MiB, 49 %
2026/09/03 04:20:30.673, 1639 MiB, 100 %
2026/09/03 04:21:00.674, 1639 MiB, 100 %
2026/09/03 04:21:30.675, 1639 MiB, 60 %
2026/09/03 04:22:00.675, 1639 MiB, 100 %
2026/09/03 04:22:30.676, 1639 MiB, 100 %
2026/09/03 04:23:00.677, 1639 MiB, 98 %
2026/09/03 04:23:30.677, 1639 MiB, 100 %
2026/09/03 04:24:00.678, 1639 MiB, 100 %
2026/09/03 04:24:30.679, 1639 MiB, 96 %
2026/09/03 04:25:00.679, 1639 MiB, 100 %
2026/09/03 04:25:30.680, 1639 MiB, 88 %
2026/09/03 04:26:00.680, 1639 MiB, 100 %
2026/09/03 04:26:30.681, 1639 MiB, 67 %
2026/09/03 04:27:00.681, 1639 MiB, 23 %
2026/09/03 04:27:30.684, 1639 MiB, 100 %
2026/09/03 04:28:00.685, 1639 MiB, 23 %
2026/09/03 04:28:30.685, 1639 MiB, 71 %
2026/09/03 04:29:00.686, 1639 MiB, 100 %
2026/09/03 04:29:30.687, 1639 MiB, 98 %
2026/09/03 04:30:00.688, 1639 MiB, 100 %
2026/09/03 04:30:30.689, 0 MiB, 0 %
2026/09/03 04:31:00.690, 0 MiB, 0 %
2026/09/03 04:31:30.691, 0 MiB, 0 %
2026/09/03 04:32:00.691, 0 MiB, 0 %
2026/09/03 04:32:30.692, 0 MiB, 0 %
2026/09/03 04:33:00.693, 0 MiB, 0 %
2026/09/03 04:33:30.694, 0 MiB, 0 %
2026/09/03 04:34:00.695, 0 MiB, 0 %
2026/09/03 04:34:30.696, 0 MiB, 0 %
2026/09/03 04:35:00.697, 0 MiB, 0 %
2026/09/03 04:35:30.697, 0 MiB, 0 %
2026/09/03 04:36:00.698, 0 MiB, 0 %
