timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 22:38:17.797, 14705 MiB, 100 %
2026/09/02 22:38:47.797, 14705 MiB, 100 %
2026/09/02 22:39:17.798, 14705 MiB, 74 %
2026/09/02 22:39:47.799, 14705 MiB, 75 %
2026/09/02 22:40:17.799, 14705 MiB, 98 %
2026/09/02 22:40:47.800, 14705 MiB, 60 %
2026/09/02 22:41:17.801, 14705 MiB, 100 %
2026/09/02 22:41:47.801, 14705 MiB, 100 %
2026/09/02 22:42:17.802, 14705 MiB, 100 %
2026/09/02 22:42:47.802, 14705 MiB, 19 %
2026/09/02 22:43:17.803, 14705 MiB, 100 %
2026/09/02 22:43:47.804, 14705 MiB, 100 %
2026/09/02 22:44:17.804, 14705 MiB, 100 %
2026/09/02 22:44:47.805, 14705 MiB, 100 %
2026/09/02 22:45:17.806, 14705 MiB, 45 %
2026/09/02 22:45:47.807, 14705 MiB, 100 %
2026/09/02 22:46:17.807, 14705 MiB, 100 %
2026/09/02 22:46:47.808, 14705 MiB, 91 %
2026/09/02 22:47:17.809, 14705 MiB, 95 %
2026/09/02 22:47:47.809, 14705 MiB, 97 %
2026/09/02 22:48:17.810, 14705 MiB, 100 %
2026/09/02 22:48:47.811, 14705 MiB, 90 %
2026/09/02 22:49:17.812, 14705 MiB, 91 %
2026/09/02 22:49:47.812, 14705 MiB, 100 %
2026/09/02 22:50:17.813, 14705 MiB, 100 %
2026/09/02 22:50:47.814, 14705 MiB, 100 %
2026/09/02 22:51:17.814, 14705 MiB, 100 %
2026/09/02 22:51:47.815, 14705 MiB, 19 %
2026/09/02 22:52:17.816, 14705 MiB, 100 %
2026/09/02 22:52:47.816, 14705 MiB, 98 %
2026/09/02 22:53:17.817, 14705 MiB, 100 %
2026/09/02 22:53:47.818, 14705 MiB, 20 %
2026/09/02 22:54:17.818, 14705 MiB, 100 %
2026/09/02 22:54:47.819, 14705 MiB, 98 %
2026/09/02 22:55:17.820, 14705 MiB, 100 %
2026/09/02 22:55:47.820, 14705 MiB, 67 %
2026/09/02 22:56:17.821, 14705 MiB, 100 %
2026/09/02 22:56:47.821, 14705 MiB, 100 %
2026/09/02 22:57:17.822, 14705 MiB, 54 %
2026/09/02 22:57:47.823, 14705 MiB, 100 %
2026/09/02 22:58:17.823, 14705 MiB, 98 %
2026/09/02 22:58:47.825, 14705 MiB, 100 %
2026/09/02 22:59:17.826, 14705 MiB, 56 %
2026/09/02 22:59:47.827, 14705 MiB, 100 %
2026/09/02 23:00:17.827, 14705 MiB, 100 %
2026/09/02 23:00:47.828, 14705 MiB, 22 %
