timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/29 18:25:54.819, 14661 MiB, 100 %
2026/08/29 18:25:56.819, 14661 MiB, 100 %
2026/08/29 18:25:58.819, 14661 MiB, 99 %
2026/08/29 18:26:00.819, 14661 MiB, 100 %
2026/08/29 18:26:02.819, 14661 MiB, 100 %
2026/08/29 18:26:04.819, 14661 MiB, 98 %
2026/08/29 18:26:06.820, 14661 MiB, 100 %
2026/08/29 18:26:08.820, 14661 MiB, 100 %
2026/08/29 18:26:10.820, 14661 MiB, 99 %
2026/08/29 18:26:12.820, 14661 MiB, 100 %
2026/08/29 18:26:14.821, 14661 MiB, 79 %
2026/08/29 18:26:16.821, 14661 MiB, 100 %
2026/08/29 18:26:18.821, 14661 MiB, 100 %
2026/08/29 18:26:20.821, 14661 MiB, 52 %
2026/08/29 18:26:22.821, 14661 MiB, 100 %
2026/08/29 18:26:24.822, 14661 MiB, 100 %
2026/08/29 18:26:26.822, 14661 MiB, 68 %
2026/08/29 18:26:28.822, 14661 MiB, 100 %
2026/08/29 18:26:30.822, 14661 MiB, 100 %
2026/08/29 18:26:32.822, 14661 MiB, 94 %
2026/08/29 18:26:34.823, 14661 MiB, 100 %
2026/08/29 18:26:36.823, 14661 MiB, 100 %
2026/08/29 18:26:38.823, 14661 MiB, 100 %
2026/08/29 18:26:40.823, 14661 MiB, 100 %
2026/08/29 18:26:42.823, 14661 MiB, 98 %
2026/08/29 18:26:44.823, 14661 MiB, 100 %
2026/08/29 18:26:46.824, 14661 MiB, 100 %
2026/08/29 18:26:48.824, 14661 MiB, 98 %
2026/08/29 18:26:50.824, 14661 MiB, 100 %
2026/08/29 18:26:52.824, 14661 MiB, 100 %
2026/08/29 18:26:54.824, 14661 MiB, 98 %
2026/08/29 18:26:56.846, 14661 MiB, 100 %
2026/08/29 18:26:58.847, 14661 MiB, 84 %
2026/08/29 18:27:00.847, 14661 MiB, 98 %
2026/08/29 18:27:02.847, 14661 MiB, 100 %
2026/08/29 18:27:04.847, 14661 MiB, 62 %
2026/08/29 18:27:06.847, 14661 MiB, 100 %
2026/08/29 18:27:08.847, 14661 MiB, 100 %
2026/08/29 18:27:10.848, 14661 MiB, 50 %
2026/08/29 18:27:12.848, 14661 MiB, 100 %
2026/08/29 18:27:14.848, 14661 MiB, 100 %
2026/08/29 18:27:16.848, 14661 MiB, 51 %
2026/08/29 18:27:18.848, 14661 MiB, 100 %
2026/08/29 18:27:20.848, 14661 MiB, 100 %
2026/08/29 18:27:22.848, 14661 MiB, 70 %
2026/08/29 18:27:24.849, 14661 MiB, 100 %
2026/08/29 18:27:26.849, 14661 MiB, 100 %
2026/08/29 18:27:28.849, 14661 MiB, 84 %
2026/08/29 18:27:30.849, 14661 MiB, 100 %
2026/08/29 18:27:32.849, 14661 MiB, 100 %
2026/08/29 18:27:34.849, 14661 MiB, 100 %
2026/08/29 18:27:36.850, 14661 MiB, 100 %
2026/08/29 18:27:38.850, 14661 MiB, 98 %
2026/08/29 18:27:40.850, 14661 MiB, 100 %
2026/08/29 18:27:42.850, 14661 MiB, 100 %
2026/08/29 18:27:44.850, 14661 MiB, 98 %
2026/08/29 18:27:46.851, 14661 MiB, 100 %
