timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 11:43:20.868, 14661 MiB, 100 %
2026/08/30 11:43:22.869, 14661 MiB, 100 %
2026/08/30 11:43:24.869, 14661 MiB, 100 %
2026/08/30 11:43:26.870, 14661 MiB, 100 %
2026/08/30 11:43:28.870, 14661 MiB, 100 %
2026/08/30 11:43:30.870, 14661 MiB, 100 %
2026/08/30 11:43:32.871, 14661 MiB, 75 %
2026/08/30 11:43:34.871, 14661 MiB, 98 %
2026/08/30 11:43:36.872, 14661 MiB, 40 %
2026/08/30 11:43:38.872, 14661 MiB, 98 %
2026/08/30 11:43:40.872, 14661 MiB, 88 %
2026/08/30 11:43:42.873, 14661 MiB, 100 %
2026/08/30 11:43:44.873, 14661 MiB, 100 %
2026/08/30 11:43:46.874, 14661 MiB, 100 %
2026/08/30 11:43:48.874, 14661 MiB, 100 %
2026/08/30 11:43:50.874, 14661 MiB, 100 %
2026/08/30 11:43:52.875, 14661 MiB, 100 %
2026/08/30 11:43:54.875, 14661 MiB, 100 %
2026/08/30 11:43:56.876, 14661 MiB, 100 %
2026/08/30 11:43:58.876, 14661 MiB, 58 %
2026/08/30 11:44:00.876, 14661 MiB, 98 %
2026/08/30 11:44:02.877, 14661 MiB, 62 %
2026/08/30 11:44:04.877, 14661 MiB, 100 %
2026/08/30 11:44:06.877, 14661 MiB, 100 %
2026/08/30 11:44:08.879, 14661 MiB, 100 %
2026/08/30 11:44:10.879, 14661 MiB, 100 %
2026/08/30 11:44:12.879, 14661 MiB, 100 %
2026/08/30 11:44:14.880, 14661 MiB, 100 %
2026/08/30 11:44:16.880, 14661 MiB, 54 %
2026/08/30 11:44:18.880, 14661 MiB, 96 %
2026/08/30 11:44:20.881, 14661 MiB, 58 %
2026/08/30 11:44:22.881, 14661 MiB, 98 %
2026/08/30 11:44:24.881, 14661 MiB, 100 %
2026/08/30 11:44:26.882, 14661 MiB, 100 %
2026/08/30 11:44:28.882, 14661 MiB, 100 %
2026/08/30 11:44:30.883, 14661 MiB, 100 %
2026/08/30 11:44:32.883, 14661 MiB, 100 %
2026/08/30 11:44:34.883, 14661 MiB, 87 %
2026/08/30 11:44:36.884, 14661 MiB, 100 %
2026/08/30 11:44:38.884, 14661 MiB, 55 %
2026/08/30 11:44:40.884, 14661 MiB, 98 %
2026/08/30 11:44:42.885, 14661 MiB, 100 %
2026/08/30 11:44:44.885, 14661 MiB, 100 %
2026/08/30 11:44:46.886, 14661 MiB, 100 %
2026/08/30 11:44:48.886, 14661 MiB, 100 %
2026/08/30 11:44:50.886, 14661 MiB, 100 %
2026/08/30 11:44:52.887, 14661 MiB, 100 %
2026/08/30 11:44:54.887, 14661 MiB, 100 %
2026/08/30 11:44:56.888, 14661 MiB, 77 %
2026/08/30 11:44:58.888, 14661 MiB, 98 %
2026/08/30 11:45:00.888, 14661 MiB, 42 %
2026/08/30 11:45:02.889, 14661 MiB, 100 %
2026/08/30 11:45:04.889, 14661 MiB, 100 %
2026/08/30 11:45:06.890, 14661 MiB, 100 %
2026/08/30 11:45:08.890, 14661 MiB, 100 %
2026/08/30 11:45:10.890, 14661 MiB, 100 %
2026/08/30 11:45:12.891, 14661 MiB, 100 %
2026/08/30 11:45:14.891, 14661 MiB, 94 %
2026/08/30 11:45:16.892, 14661 MiB, 100 %
2026/08/30 11:45:18.892, 14661 MiB, 53 %
2026/08/30 11:45:20.892, 14661 MiB, 98 %
2026/08/30 11:45:22.893, 14661 MiB, 54 %
2026/08/30 11:45:24.893, 14661 MiB, 97 %
2026/08/30 11:45:26.893, 14661 MiB, 100 %
2026/08/30 11:45:28.894, 14661 MiB, 100 %
2026/08/30 11:45:30.894, 14661 MiB, 100 %
2026/08/30 11:45:32.894, 14661 MiB, 100 %
2026/08/30 11:45:34.895, 14661 MiB, 100 %
2026/08/30 11:45:36.895, 14661 MiB, 100 %
2026/08/30 11:45:38.896, 14661 MiB, 100 %
2026/08/30 11:45:40.896, 14661 MiB, 74 %
2026/08/30 11:45:42.897, 14661 MiB, 100 %
2026/08/30 11:45:44.897, 14661 MiB, 39 %
2026/08/30 11:45:46.897, 14661 MiB, 98 %
2026/08/30 11:45:48.898, 14661 MiB, 62 %
2026/08/30 11:45:50.898, 14661 MiB, 98 %
2026/08/30 11:45:52.899, 14661 MiB, 86 %
2026/08/30 11:45:54.899, 14661 MiB, 100 %
2026/08/30 11:45:56.899, 14661 MiB, 100 %
2026/08/30 11:45:58.900, 14661 MiB, 100 %
2026/08/30 11:46:00.900, 14661 MiB, 100 %
2026/08/30 11:46:02.901, 14661 MiB, 100 %
2026/08/30 11:46:04.901, 14661 MiB, 100 %
2026/08/30 11:46:06.902, 14661 MiB, 100 %
2026/08/30 11:46:08.902, 14661 MiB, 100 %
2026/08/30 11:46:10.902, 14661 MiB, 77 %
2026/08/30 11:46:12.903, 14661 MiB, 99 %
2026/08/30 11:46:14.903, 14661 MiB, 44 %
2026/08/30 11:46:16.904, 14661 MiB, 98 %
2026/08/30 11:46:18.904, 14661 MiB, 100 %
2026/08/30 11:46:20.905, 14661 MiB, 100 %
2026/08/30 11:46:22.905, 14661 MiB, 100 %
2026/08/30 11:46:24.906, 14661 MiB, 100 %
2026/08/30 11:46:26.906, 14661 MiB, 100 %
2026/08/30 11:46:28.906, 14661 MiB, 100 %
2026/08/30 11:46:30.907, 14661 MiB, 100 %
2026/08/30 11:46:32.907, 14661 MiB, 100 %
2026/08/30 11:46:34.908, 14661 MiB, 100 %
2026/08/30 11:46:36.908, 14661 MiB, 49 %
2026/08/30 11:46:38.908, 14661 MiB, 98 %
2026/08/30 11:46:40.909, 14661 MiB, 72 %
2026/08/30 11:46:42.909, 14661 MiB, 100 %
2026/08/30 11:46:44.910, 14661 MiB, 100 %
2026/08/30 11:46:46.910, 14661 MiB, 100 %
2026/08/30 11:46:48.910, 14661 MiB, 100 %
2026/08/30 11:46:50.911, 14661 MiB, 100 %
2026/08/30 11:46:52.911, 14661 MiB, 100 %
2026/08/30 11:46:54.912, 14661 MiB, 49 %
2026/08/30 11:46:56.912, 14661 MiB, 98 %
2026/08/30 11:46:58.912, 14661 MiB, 80 %
2026/08/30 11:47:00.913, 14661 MiB, 100 %
2026/08/30 11:47:02.913, 14661 MiB, 100 %
2026/08/30 11:47:04.914, 14661 MiB, 100 %
2026/08/30 11:47:06.914, 14661 MiB, 100 %
2026/08/30 11:47:08.914, 14661 MiB, 94 %
2026/08/30 11:47:10.915, 14661 MiB, 100 %
2026/08/30 11:47:12.915, 14661 MiB, 49 %
2026/08/30 11:47:14.915, 14661 MiB, 98 %
2026/08/30 11:47:16.916, 14661 MiB, 43 %
2026/08/30 11:47:18.916, 14661 MiB, 98 %
2026/08/30 11:47:20.917, 14661 MiB, 82 %
2026/08/30 11:47:22.917, 14661 MiB, 100 %
2026/08/30 11:47:24.917, 14661 MiB, 100 %
2026/08/30 11:47:26.918, 14661 MiB, 100 %
2026/08/30 11:47:28.918, 14661 MiB, 100 %
2026/08/30 11:47:30.918, 14661 MiB, 100 %
2026/08/30 11:47:32.919, 14661 MiB, 100 %
2026/08/30 11:47:34.919, 14661 MiB, 72 %
2026/08/30 11:47:36.919, 14661 MiB, 98 %
2026/08/30 11:47:38.920, 14661 MiB, 51 %
2026/08/30 11:47:40.920, 14661 MiB, 98 %
2026/08/30 11:47:42.921, 14661 MiB, 100 %
2026/08/30 11:47:44.921, 14661 MiB, 100 %
2026/08/30 11:47:46.921, 14661 MiB, 100 %
2026/08/30 11:47:48.922, 14661 MiB, 100 %
2026/08/30 11:47:50.922, 14661 MiB, 100 %
2026/08/30 11:47:52.922, 14661 MiB, 100 %
2026/08/30 11:47:54.923, 14661 MiB, 100 %
2026/08/30 11:47:56.923, 14661 MiB, 63 %
2026/08/30 11:47:58.924, 14661 MiB, 98 %
2026/08/30 11:48:00.924, 14661 MiB, 57 %
2026/08/30 11:48:02.924, 14661 MiB, 97 %
2026/08/30 11:48:04.925, 14661 MiB, 100 %
2026/08/30 11:48:06.925, 14661 MiB, 100 %
2026/08/30 11:48:08.925, 14661 MiB, 100 %
2026/08/30 11:48:10.926, 14661 MiB, 100 %
2026/08/30 11:48:12.926, 14661 MiB, 100 %
2026/08/30 11:48:14.926, 14661 MiB, 100 %
2026/08/30 11:48:16.927, 14661 MiB, 100 %
2026/08/30 11:48:18.927, 14661 MiB, 78 %
2026/08/30 11:48:20.927, 14661 MiB, 98 %
2026/08/30 11:48:22.928, 14661 MiB, 29 %
2026/08/30 11:48:24.928, 14661 MiB, 98 %
2026/08/30 11:48:26.929, 14661 MiB, 81 %
2026/08/30 11:48:28.929, 14661 MiB, 100 %
2026/08/30 11:48:30.929, 14661 MiB, 100 %
2026/08/30 11:48:32.930, 14661 MiB, 100 %
2026/08/30 11:48:34.930, 14661 MiB, 100 %
2026/08/30 11:48:36.930, 14661 MiB, 100 %
2026/08/30 11:48:38.931, 14661 MiB, 100 %
2026/08/30 11:48:40.931, 14661 MiB, 98 %
2026/08/30 11:48:42.932, 14661 MiB, 100 %
2026/08/30 11:48:44.932, 14661 MiB, 46 %
2026/08/30 11:48:46.932, 14661 MiB, 98 %
2026/08/30 11:48:48.933, 14661 MiB, 66 %
2026/08/30 11:48:50.933, 14661 MiB, 100 %
2026/08/30 11:48:52.933, 14661 MiB, 100 %
2026/08/30 11:48:54.934, 14661 MiB, 100 %
2026/08/30 11:48:56.934, 14661 MiB, 100 %
2026/08/30 11:48:58.935, 14661 MiB, 100 %
2026/08/30 11:49:00.935, 14661 MiB, 100 %
2026/08/30 11:49:02.935, 14661 MiB, 55 %
2026/08/30 11:49:04.936, 14661 MiB, 97 %
2026/08/30 11:49:06.936, 14661 MiB, 91 %
2026/08/30 11:49:08.937, 14661 MiB, 100 %
2026/08/30 11:49:10.937, 14661 MiB, 100 %
2026/08/30 11:49:12.937, 14661 MiB, 100 %
2026/08/30 11:49:14.938, 14661 MiB, 100 %
2026/08/30 11:49:16.938, 14661 MiB, 100 %
2026/08/30 11:49:18.938, 14661 MiB, 100 %
2026/08/30 11:49:20.939, 14661 MiB, 62 %
2026/08/30 11:49:22.939, 14661 MiB, 98 %
2026/08/30 11:49:24.939, 14661 MiB, 36 %
2026/08/30 11:49:26.940, 14661 MiB, 97 %
2026/08/30 11:49:28.940, 14661 MiB, 66 %
2026/08/30 11:49:30.940, 14661 MiB, 100 %
2026/08/30 11:49:32.941, 14661 MiB, 100 %
2026/08/30 11:49:34.941, 14661 MiB, 100 %
2026/08/30 11:49:36.942, 14661 MiB, 100 %
