timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/31 02:36:09.146, 14661 MiB, 100 %
2026/08/31 02:36:39.147, 14661 MiB, 100 %
2026/08/31 02:37:09.148, 14661 MiB, 100 %
2026/08/31 02:37:39.149, 14661 MiB, 100 %
2026/08/31 02:38:09.149, 14661 MiB, 98 %
2026/08/31 02:38:39.157, 14661 MiB, 100 %
2026/08/31 02:39:09.158, 14661 MiB, 100 %
2026/08/31 02:39:39.158, 14661 MiB, 100 %
2026/08/31 02:40:09.159, 14661 MiB, 100 %
2026/08/31 02:40:39.160, 14661 MiB, 100 %
2026/08/31 02:41:09.160, 14661 MiB, 98 %
2026/08/31 02:41:39.161, 14661 MiB, 100 %
2026/08/31 02:42:09.161, 14661 MiB, 90 %
2026/08/31 02:42:39.162, 14661 MiB, 99 %
2026/08/31 02:43:09.163, 14661 MiB, 100 %
2026/08/31 02:43:39.164, 14661 MiB, 97 %
2026/08/31 02:44:09.164, 14661 MiB, 100 %
2026/08/31 02:44:39.165, 14661 MiB, 100 %
2026/08/31 02:45:09.166, 14661 MiB, 100 %
2026/08/31 02:45:39.166, 14661 MiB, 100 %
2026/08/31 02:46:09.166, 14661 MiB, 100 %
2026/08/31 02:46:39.167, 14661 MiB, 98 %
2026/08/31 02:47:09.167, 14661 MiB, 100 %
2026/08/31 02:47:39.167, 14661 MiB, 100 %
2026/08/31 02:48:09.168, 14661 MiB, 100 %
2026/08/31 02:48:39.168, 14661 MiB, 100 %
2026/08/31 02:49:09.169, 14661 MiB, 96 %
2026/08/31 02:49:39.169, 14661 MiB, 100 %
2026/08/31 02:50:09.170, 14661 MiB, 100 %
2026/08/31 02:50:39.171, 14661 MiB, 79 %
2026/08/31 02:51:09.172, 14661 MiB, 100 %
2026/08/31 02:51:39.173, 14661 MiB, 100 %
2026/08/31 02:52:09.173, 14661 MiB, 82 %
2026/08/31 02:52:39.174, 14661 MiB, 82 %
2026/08/31 02:53:09.175, 14661 MiB, 100 %
2026/08/31 02:53:39.176, 14661 MiB, 82 %
2026/08/31 02:54:09.177, 14661 MiB, 70 %
2026/08/31 02:54:39.178, 14661 MiB, 100 %
2026/08/31 02:55:09.178, 14661 MiB, 45 %
2026/08/31 02:55:39.179, 14661 MiB, 53 %
2026/08/31 02:56:09.180, 14661 MiB, 78 %
2026/08/31 02:56:39.181, 14661 MiB, 95 %
2026/08/31 02:57:09.181, 14661 MiB, 50 %
2026/08/31 02:57:39.182, 14661 MiB, 64 %
2026/08/31 02:58:09.183, 14661 MiB, 68 %
2026/08/31 02:58:39.183, 14661 MiB, 80 %
2026/08/31 02:59:09.184, 14661 MiB, 77 %
2026/08/31 02:59:39.184, 14661 MiB, 60 %
2026/08/31 03:00:09.185, 14661 MiB, 80 %
2026/08/31 03:00:39.186, 14661 MiB, 100 %
2026/08/31 03:01:09.186, 14661 MiB, 100 %
2026/08/31 03:01:39.187, 14661 MiB, 66 %
2026/08/31 03:02:09.188, 14661 MiB, 90 %
2026/08/31 03:02:39.189, 14661 MiB, 100 %
2026/08/31 03:03:09.190, 14661 MiB, 100 %
2026/08/31 03:03:39.190, 14661 MiB, 100 %
2026/08/31 03:04:09.191, 14661 MiB, 100 %
2026/08/31 03:04:39.192, 14661 MiB, 98 %
2026/08/31 03:05:09.192, 14661 MiB, 100 %
2026/08/31 03:05:39.193, 14661 MiB, 100 %
2026/08/31 03:06:09.193, 14661 MiB, 100 %
2026/08/31 03:06:39.194, 14661 MiB, 100 %
2026/08/31 03:07:09.195, 14661 MiB, 100 %
2026/08/31 03:07:39.196, 14661 MiB, 100 %
2026/08/31 03:08:09.198, 14661 MiB, 100 %
2026/08/31 03:08:39.199, 14661 MiB, 100 %
2026/08/31 03:09:09.200, 14661 MiB, 100 %
2026/08/31 03:09:39.201, 14661 MiB, 67 %
2026/08/31 03:10:09.202, 14661 MiB, 100 %
2026/08/31 03:10:39.203, 14661 MiB, 99 %
2026/08/31 03:11:09.204, 14661 MiB, 72 %
2026/08/31 03:11:39.205, 14661 MiB, 91 %
2026/08/31 03:12:09.206, 14661 MiB, 98 %
2026/08/31 03:12:39.207, 14661 MiB, 100 %
2026/08/31 03:13:09.209, 14661 MiB, 100 %
2026/08/31 03:13:39.210, 14661 MiB, 69 %
2026/08/31 03:14:09.211, 14661 MiB, 100 %
2026/08/31 03:14:39.212, 14661 MiB, 100 %
2026/08/31 03:15:09.213, 14661 MiB, 100 %
2026/08/31 03:15:39.213, 14661 MiB, 100 %
2026/08/31 03:16:09.214, 14661 MiB, 100 %
2026/08/31 03:16:39.215, 14661 MiB, 100 %
2026/08/31 03:17:09.216, 14661 MiB, 100 %
2026/08/31 03:17:39.217, 14661 MiB, 100 %
2026/08/31 03:18:09.218, 14661 MiB, 100 %
2026/08/31 03:18:39.218, 14661 MiB, 80 %
2026/08/31 03:19:09.219, 14661 MiB, 51 %
2026/08/31 03:19:39.220, 14661 MiB, 59 %
2026/08/31 03:20:09.221, 14661 MiB, 100 %
2026/08/31 03:20:39.223, 14661 MiB, 100 %
2026/08/31 03:21:09.224, 14661 MiB, 100 %
2026/08/31 03:21:39.224, 14661 MiB, 100 %
2026/08/31 03:22:09.225, 14661 MiB, 98 %
2026/08/31 03:22:39.226, 14661 MiB, 100 %
2026/08/31 03:23:09.227, 14661 MiB, 100 %
2026/08/31 03:23:39.227, 14661 MiB, 100 %
2026/08/31 03:24:09.228, 14661 MiB, 59 %
2026/08/31 03:24:39.229, 14661 MiB, 100 %
2026/08/31 03:25:09.230, 14661 MiB, 100 %
2026/08/31 03:25:39.231, 14661 MiB, 60 %
2026/08/31 03:26:09.232, 14661 MiB, 53 %
2026/08/31 03:26:39.232, 14661 MiB, 86 %
2026/08/31 03:27:09.234, 14661 MiB, 100 %
2026/08/31 03:27:39.235, 14661 MiB, 69 %
2026/08/31 03:28:09.236, 14661 MiB, 95 %
2026/08/31 03:28:39.237, 14661 MiB, 100 %
2026/08/31 03:29:09.238, 14661 MiB, 100 %
2026/08/31 03:29:39.239, 14661 MiB, 100 %
2026/08/31 03:30:09.240, 14661 MiB, 76 %
2026/08/31 03:30:39.241, 14661 MiB, 100 %
2026/08/31 03:31:09.242, 14661 MiB, 69 %
2026/08/31 03:31:39.242, 14661 MiB, 100 %
2026/08/31 03:32:09.243, 14661 MiB, 69 %
2026/08/31 03:32:39.244, 14661 MiB, 100 %
2026/08/31 03:33:09.245, 14661 MiB, 100 %
2026/08/31 03:33:39.246, 14661 MiB, 98 %
2026/08/31 03:34:09.246, 14661 MiB, 70 %
2026/08/31 03:34:39.247, 14661 MiB, 100 %
2026/08/31 03:35:09.248, 14661 MiB, 50 %
2026/08/31 03:35:39.249, 14661 MiB, 100 %
2026/08/31 03:36:09.250, 14661 MiB, 100 %
2026/08/31 03:36:39.250, 14661 MiB, 96 %
2026/08/31 03:37:09.251, 14661 MiB, 100 %
2026/08/31 03:37:39.252, 14661 MiB, 98 %
2026/08/31 03:38:09.253, 14661 MiB, 87 %
2026/08/31 03:38:39.254, 14661 MiB, 51 %
2026/08/31 03:39:09.254, 14661 MiB, 100 %
2026/08/31 03:39:39.255, 14661 MiB, 99 %
2026/08/31 03:40:09.256, 14661 MiB, 100 %
2026/08/31 03:40:39.257, 14661 MiB, 66 %
2026/08/31 03:41:09.258, 14661 MiB, 100 %
2026/08/31 03:41:39.258, 14661 MiB, 98 %
2026/08/31 03:42:09.259, 14661 MiB, 100 %
2026/08/31 03:42:39.260, 14661 MiB, 91 %
2026/08/31 03:43:09.260, 14661 MiB, 74 %
2026/08/31 03:43:39.261, 14661 MiB, 100 %
2026/08/31 03:44:09.262, 14661 MiB, 98 %
2026/08/31 03:44:39.263, 14661 MiB, 100 %
2026/08/31 03:45:09.264, 14661 MiB, 51 %
2026/08/31 03:45:39.264, 14661 MiB, 100 %
2026/08/31 03:46:09.265, 14661 MiB, 100 %
2026/08/31 03:46:39.266, 14661 MiB, 100 %
2026/08/31 03:47:09.267, 14661 MiB, 69 %
