timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/31 19:09:36.704, 0 MiB, 0 %
2026/08/31 19:10:06.705, 0 MiB, 0 %
2026/08/31 19:10:36.706, 0 MiB, 0 %
2026/08/31 19:11:06.707, 0 MiB, 0 %
2026/08/31 19:11:36.709, 0 MiB, 0 %
2026/08/31 19:12:06.710, 0 MiB, 0 %
2026/08/31 19:12:36.710, 0 MiB, 0 %
2026/08/31 19:13:06.711, 0 MiB, 0 %
2026/08/31 19:13:36.712, 0 MiB, 0 %
2026/08/31 19:14:06.713, 0 MiB, 0 %
