timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:33:03.449, 14661 MiB, 100 %
2026/08/30 06:33:05.449, 14661 MiB, 90 %
2026/08/30 06:33:07.450, 14661 MiB, 98 %
2026/08/30 06:33:09.450, 14661 MiB, 92 %
2026/08/30 06:33:11.451, 14661 MiB, 100 %
2026/08/30 06:33:13.451, 14661 MiB, 100 %
2026/08/30 06:33:15.451, 14661 MiB, 100 %
2026/08/30 06:33:17.452, 14661 MiB, 100 %
2026/08/30 06:33:19.452, 14661 MiB, 67 %
2026/08/30 06:33:21.452, 14661 MiB, 100 %
2026/08/30 06:33:23.453, 14661 MiB, 100 %
2026/08/30 06:33:25.453, 14661 MiB, 100 %
2026/08/30 06:33:27.454, 14661 MiB, 100 %
2026/08/30 06:33:29.454, 14661 MiB, 54 %
2026/08/30 06:33:31.454, 14661 MiB, 98 %
2026/08/30 06:33:33.455, 14661 MiB, 100 %
2026/08/30 06:33:35.455, 14661 MiB, 100 %
2026/08/30 06:33:37.455, 14661 MiB, 100 %
2026/08/30 06:33:39.456, 14661 MiB, 82 %
2026/08/30 06:33:41.456, 14661 MiB, 98 %
2026/08/30 06:33:43.457, 14661 MiB, 100 %
2026/08/30 06:33:45.457, 14661 MiB, 100 %
2026/08/30 06:33:47.457, 14661 MiB, 100 %
2026/08/30 06:33:49.458, 14661 MiB, 100 %
2026/08/30 06:33:51.458, 14661 MiB, 100 %
2026/08/30 06:33:53.458, 14661 MiB, 63 %
2026/08/30 06:33:55.459, 14661 MiB, 100 %
2026/08/30 06:33:57.459, 14661 MiB, 100 %
2026/08/30 06:33:59.459, 14661 MiB, 100 %
2026/08/30 06:34:01.460, 14661 MiB, 100 %
2026/08/30 06:34:03.460, 14661 MiB, 59 %
2026/08/30 06:34:05.461, 14661 MiB, 98 %
2026/08/30 06:34:07.461, 14661 MiB, 100 %
2026/08/30 06:34:09.461, 14661 MiB, 100 %
2026/08/30 06:34:11.462, 14661 MiB, 100 %
2026/08/30 06:34:13.462, 14661 MiB, 100 %
2026/08/30 06:34:15.463, 14661 MiB, 98 %
2026/08/30 06:34:17.463, 14661 MiB, 71 %
2026/08/30 06:34:19.463, 14661 MiB, 100 %
2026/08/30 06:34:21.464, 14661 MiB, 100 %
2026/08/30 06:34:23.464, 14661 MiB, 100 %
2026/08/30 06:34:25.465, 14661 MiB, 98 %
2026/08/30 06:34:27.465, 14661 MiB, 100 %
2026/08/30 06:34:29.465, 14661 MiB, 100 %
2026/08/30 06:34:31.466, 14661 MiB, 100 %
2026/08/30 06:34:33.466, 14661 MiB, 100 %
2026/08/30 06:34:35.466, 14661 MiB, 100 %
2026/08/30 06:34:37.467, 14661 MiB, 62 %
