timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 04:13:03.897, 1639 MiB, 100 %
2026/09/02 04:13:33.898, 1639 MiB, 23 %
2026/09/02 04:14:03.898, 1639 MiB, 100 %
2026/09/02 04:14:33.899, 1639 MiB, 100 %
2026/09/02 04:15:03.900, 1639 MiB, 100 %
2026/09/02 04:15:33.901, 1639 MiB, 23 %
2026/09/02 04:16:03.901, 1639 MiB, 100 %
2026/09/02 04:16:33.902, 1639 MiB, 100 %
2026/09/02 04:17:03.903, 1639 MiB, 100 %
2026/09/02 04:17:33.904, 1639 MiB, 25 %
2026/09/02 04:18:03.905, 1639 MiB, 76 %
2026/09/02 04:18:33.905, 1639 MiB, 100 %
2026/09/02 04:19:03.906, 1639 MiB, 100 %
2026/09/02 04:19:33.907, 1639 MiB, 49 %
2026/09/02 04:20:03.908, 1639 MiB, 71 %
2026/09/02 04:20:33.909, 1639 MiB, 72 %
2026/09/02 04:21:03.909, 1639 MiB, 33 %
2026/09/02 04:21:33.910, 1639 MiB, 100 %
2026/09/02 04:22:03.911, 1639 MiB, 100 %
2026/09/02 04:22:33.912, 1639 MiB, 100 %
2026/09/02 04:23:03.912, 1639 MiB, 23 %
2026/09/02 04:23:33.913, 1639 MiB, 100 %
2026/09/02 04:24:03.914, 1639 MiB, 71 %
2026/09/02 04:24:33.915, 1639 MiB, 51 %
2026/09/02 04:25:03.916, 1639 MiB, 100 %
2026/09/02 04:25:33.916, 1639 MiB, 100 %
2026/09/02 04:26:03.917, 1639 MiB, 100 %
2026/09/02 04:26:33.918, 1639 MiB, 24 %
2026/09/02 04:27:03.919, 1639 MiB, 100 %
2026/09/02 04:27:33.920, 1639 MiB, 100 %
2026/09/02 04:28:03.921, 1639 MiB, 100 %
2026/09/02 04:28:33.922, 1639 MiB, 38 %
2026/09/02 04:29:03.922, 1639 MiB, 71 %
2026/09/02 04:29:33.923, 1639 MiB, 72 %
2026/09/02 04:30:03.924, 1639 MiB, 36 %
2026/09/02 04:30:33.925, 1639 MiB, 100 %
2026/09/02 04:31:03.926, 1639 MiB, 100 %
