timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/01 11:27:12.979, 1639 MiB, 96 %
2026/09/01 11:27:42.980, 1639 MiB, 96 %
2026/09/01 11:28:12.981, 1639 MiB, 23 %
2026/09/01 11:28:42.982, 1639 MiB, 100 %
2026/09/01 11:29:12.982, 1639 MiB, 100 %
2026/09/01 11:29:42.983, 1639 MiB, 100 %
2026/09/01 11:30:12.983, 1639 MiB, 100 %
2026/09/01 11:30:42.984, 1639 MiB, 54 %
2026/09/01 11:31:12.985, 1639 MiB, 100 %
2026/09/01 11:31:42.993, 1639 MiB, 92 %
2026/09/01 11:32:12.994, 1639 MiB, 23 %
2026/09/01 11:32:42.995, 1639 MiB, 100 %
2026/09/01 11:33:12.996, 1639 MiB, 100 %
2026/09/01 11:33:42.996, 1639 MiB, 76 %
2026/09/01 11:34:12.997, 1639 MiB, 100 %
2026/09/01 11:34:42.998, 1639 MiB, 45 %
2026/09/01 11:35:12.999, 1639 MiB, 100 %
2026/09/01 11:35:43.000, 1639 MiB, 91 %
2026/09/01 11:36:13.001, 1639 MiB, 100 %
2026/09/01 11:36:43.001, 1639 MiB, 82 %
2026/09/01 11:37:13.003, 1639 MiB, 23 %
2026/09/01 11:37:43.003, 1639 MiB, 70 %
2026/09/01 11:38:13.004, 1639 MiB, 100 %
2026/09/01 11:38:43.005, 1639 MiB, 100 %
2026/09/01 11:39:13.005, 1639 MiB, 100 %
2026/09/01 11:39:43.006, 1639 MiB, 79 %
2026/09/01 11:40:13.008, 1639 MiB, 100 %
2026/09/01 11:40:43.008, 1639 MiB, 100 %
2026/09/01 11:41:13.009, 1639 MiB, 44 %
2026/09/01 11:41:43.010, 1639 MiB, 100 %
2026/09/01 11:42:13.011, 1639 MiB, 71 %
2026/09/01 11:42:43.012, 1639 MiB, 68 %
2026/09/01 11:43:13.013, 1639 MiB, 100 %
2026/09/01 11:43:43.014, 1639 MiB, 23 %
2026/09/01 11:44:13.015, 1639 MiB, 89 %
2026/09/01 11:44:43.015, 1639 MiB, 100 %
2026/09/01 11:45:13.016, 1639 MiB, 26 %
2026/09/01 11:45:43.018, 1639 MiB, 67 %
2026/09/01 11:46:13.019, 1639 MiB, 36 %
